timestamp,battery_value,tensao,corrente
2025-06-13 16:21:29,99,4189,-8
2025-06-13 16:21:56,99,4189,-8
2025-06-13 16:22:22,99,4189,-8
2025-06-13 16:22:48,99,4189,-8
2025-06-13 16:23:15,99,4189,-8
2025-06-13 16:23:41,99,4189,-8
2025-06-13 16:24:07,99,4189,-8
2025-06-13 16:24:33,99,4189,-7
2025-06-13 16:25:00,99,4189,-7
2025-06-13 16:25:26,99,4189,-7
2025-06-13 16:25:52,99,4189,-7
2025-06-13 16:26:18,99,4189,-6
2025-06-13 16:26:45,99,4189,-6
2025-06-13 16:27:11,99,4189,-6
2025-06-13 16:27:37,99,4189,-6
2025-06-13 16:28:03,99,4189,-6
2025-06-13 16:28:30,99,4189,-6
2025-06-13 16:28:56,99,4189,-6
2025-06-13 16:29:22,99,4189,-5
2025-06-13 16:29:48,99,4189,-5
2025-06-13 16:30:15,99,4189,-5
2025-06-13 16:30:41,99,4189,-5
2025-06-13 16:31:07,99,4189,-5
2025-06-13 16:31:34,99,4189,-5
2025-06-13 16:32:00,99,4189,-5
2025-06-13 16:32:26,99,4189,-5
2025-06-13 16:32:53,99,4189,-5
2025-06-13 16:33:19,99,4189,0
2025-06-13 16:33:45,99,4189,0
2025-06-13 16:34:11,99,4175,6
2025-06-13 16:34:38,99,4175,6
2025-06-13 16:35:04,99,4162,6
2025-06-13 16:35:30,99,4162,6
2025-06-13 16:35:57,99,4157,6
2025-06-13 16:36:23,99,4157,6
2025-06-13 16:36:49,99,4154,6
2025-06-13 16:37:15,99,4154,6
2025-06-13 16:37:42,99,4154,6
2025-06-13 16:38:08,99,4151,6
2025-06-13 16:38:34,99,4151,6
2025-06-13 16:39:00,99,4149,6
2025-06-13 16:39:27,99,4149,6
2025-06-13 16:39:53,99,4147,6
2025-06-13 16:40:19,99,4147,6
2025-06-13 16:40:45,99,4144,6
2025-06-13 16:41:11,99,4144,6
2025-06-13 16:41:38,99,4143,6
2025-06-13 16:42:04,99,4143,6
2025-06-13 16:42:30,99,4143,6
2025-06-13 16:42:57,99,4141,5
2025-06-13 16:43:23,99,4141,5
2025-06-13 16:43:49,99,4139,6
2025-06-13 16:44:15,99,4139,6
2025-06-13 16:44:41,99,4137,6
2025-06-13 16:45:07,99,4137,6
2025-06-13 16:45:34,99,4135,6
2025-06-13 16:46:00,99,4135,6
2025-06-13 16:46:26,99,4134,6
2025-06-13 16:46:52,99,4134,6
2025-06-13 16:47:19,99,4134,6
2025-06-13 16:47:45,99,4132,6
2025-06-13 16:48:11,99,4132,6
2025-06-13 16:48:37,99,4131,6
2025-06-13 16:49:04,99,4131,6
2025-06-13 16:49:30,99,4129,6
2025-06-13 16:49:56,99,4129,6
2025-06-13 16:50:23,99,4128,6
2025-06-13 16:50:49,99,4128,6
2025-06-13 16:51:15,99,4126,6
2025-06-13 16:51:42,99,4126,6
2025-06-13 16:52:08,99,4126,6
2025-06-13 16:52:34,99,4125,6
2025-06-13 16:53:01,99,4125,6
2025-06-13 16:53:27,99,4123,6
2025-06-13 16:53:53,99,4123,6
2025-06-13 16:54:20,99,4122,6
2025-06-13 16:54:46,99,4122,6
2025-06-13 16:55:12,99,4121,6
2025-06-13 16:55:38,99,4121,6
2025-06-13 16:56:05,99,4119,6
2025-06-13 16:56:31,99,4119,6
2025-06-13 16:56:58,99,4119,6
2025-06-13 16:57:24,99,4118,6
2025-06-13 16:57:50,99,4118,6
2025-06-13 16:58:16,99,4117,6
2025-06-13 16:58:43,99,4117,6
2025-06-13 16:59:09,99,4115,6
2025-06-13 16:59:35,99,4115,6
2025-06-13 17:00:01,99,4114,6
2025-06-13 17:00:28,99,4114,6
2025-06-13 17:00:54,99,4113,6
2025-06-13 17:01:20,99,4113,6
2025-06-13 17:01:47,99,4113,6
2025-06-13 17:02:13,99,4111,6
2025-06-13 17:02:39,99,4111,6
2025-06-13 17:03:06,99,4110,6
2025-06-13 17:03:32,99,4110,6
2025-06-13 17:03:58,99,4109,6
2025-06-13 17:04:24,99,4109,6
2025-06-13 17:04:51,99,4108,6
2025-06-13 17:05:17,99,4108,6
2025-06-13 17:05:43,99,4107,6
2025-06-13 17:06:09,99,4107,6
2025-06-13 17:06:36,99,4105,6
2025-06-13 17:07:02,99,4105,5
2025-06-13 17:07:28,99,4105,5
2025-06-13 17:07:55,99,4104,6
2025-06-13 17:08:21,99,4104,6
2025-06-13 17:08:47,99,4103,6
2025-06-13 17:09:14,99,4103,6
2025-06-13 17:09:40,99,4102,5
2025-06-13 17:10:06,99,4102,5
2025-06-13 17:10:33,99,4101,6
2025-06-13 17:10:59,99,4101,6
2025-06-13 17:11:25,99,4100,6
2025-06-13 17:11:51,99,4100,6
2025-06-13 17:12:18,99,4100,6
2025-06-13 17:12:44,99,4098,6
2025-06-13 17:13:10,99,4098,6
2025-06-13 17:13:36,99,4097,6
2025-06-13 17:14:03,99,4097,6
2025-06-13 17:14:29,99,4096,6
2025-06-13 17:14:55,99,4096,6
2025-06-13 17:15:21,99,4095,6
2025-06-13 17:15:47,99,4095,6
2025-06-13 17:16:14,99,4094,6
2025-06-13 17:16:40,99,4094,6
2025-06-13 17:17:06,99,4094,6
2025-06-13 17:17:32,99,4093,6
2025-06-13 17:17:59,99,4093,6
2025-06-13 17:18:25,99,4092,5
2025-06-13 17:18:51,99,4092,5
2025-06-13 17:19:17,99,4091,5
2025-06-13 17:19:43,99,4091,5
2025-06-13 17:20:10,99,4090,6
2025-06-13 17:20:36,99,4090,6
2025-06-13 17:21:02,99,4089,6
2025-06-13 17:21:28,99,4089,6
2025-06-13 17:21:55,99,4089,6
2025-06-13 17:22:21,99,4088,6
2025-06-13 17:22:47,99,4088,6
2025-06-13 17:23:13,99,4087,6
2025-06-13 17:23:40,99,4087,6
2025-06-13 17:24:06,99,4086,6
2025-06-13 17:24:32,99,4086,6
2025-06-13 17:24:58,99,4085,6
2025-06-13 17:25:24,99,4085,6
2025-06-13 17:25:51,99,4084,6
2025-06-13 17:26:17,99,4084,6
2025-06-13 17:26:43,99,4084,6
2025-06-13 17:27:09,99,4083,6
2025-06-13 17:27:36,99,4083,6
2025-06-13 17:28:02,99,4082,6
2025-06-13 17:28:28,99,4082,6
2025-06-13 17:28:54,99,4081,6
2025-06-13 17:29:20,99,4081,6
2025-06-13 17:29:47,99,4080,6
2025-06-13 17:30:13,99,4080,6
2025-06-13 17:30:39,99,4079,6
2025-06-13 17:31:05,99,4079,6
2025-06-13 17:31:31,99,4079,6
2025-06-13 17:31:58,99,4078,5
2025-06-13 17:32:24,99,4078,5
2025-06-13 17:32:50,99,4077,6
2025-06-13 17:33:17,99,4077,6
2025-06-13 17:33:43,99,4076,6
2025-06-13 17:34:09,99,4076,6
2025-06-13 17:34:35,99,4075,6
2025-06-13 17:35:01,99,4075,6
2025-06-13 17:35:28,99,4075,6
2025-06-13 17:35:54,99,4075,6
2025-06-13 17:36:20,99,4075,6
2025-06-13 17:36:46,99,4074,5
2025-06-13 17:37:13,99,4074,5
2025-06-13 17:37:39,99,4073,6
2025-06-13 17:38:05,99,4073,6
2025-06-13 17:38:31,99,4072,5
2025-06-13 17:38:57,99,4072,5
2025-06-13 17:39:24,99,4071,6
2025-06-13 17:39:50,99,4071,6
2025-06-13 17:40:16,99,4070,6
2025-06-13 17:40:42,99,4070,6
2025-06-13 17:41:09,99,4070,6
2025-06-13 17:41:35,99,4069,6
2025-06-13 17:42:01,99,4069,6
2025-06-13 17:42:27,99,4068,6
2025-06-13 17:42:53,99,4068,6
2025-06-13 17:43:20,99,4067,6
2025-06-13 17:43:46,99,4067,6
2025-06-13 17:44:12,99,4066,6
2025-06-13 17:44:38,99,4066,6
2025-06-13 17:45:04,99,4066,6
2025-06-13 17:45:31,99,4066,6
2025-06-13 17:45:57,99,4066,6
2025-06-13 17:46:23,99,4064,6
2025-06-13 17:46:49,99,4064,6
2025-06-13 17:47:16,99,4063,6
2025-06-13 17:47:42,99,4063,6
2025-06-13 17:48:08,99,4063,6
2025-06-13 17:48:34,99,4063,6
2025-06-13 17:49:01,99,4062,6
2025-06-13 17:49:27,99,4062,6
2025-06-13 17:49:53,99,4061,6
2025-06-13 17:50:19,99,4061,6
2025-06-13 17:50:45,99,4061,6
2025-06-13 17:51:12,99,4060,6
2025-06-13 17:51:38,99,4060,6
2025-06-13 17:52:04,99,4059,6
2025-06-13 17:52:30,99,4059,6
2025-06-13 17:52:56,99,4059,6
2025-06-13 17:53:23,99,4059,6
2025-06-13 17:53:49,99,4058,6
2025-06-13 17:54:15,99,4058,6
2025-06-13 17:54:41,99,4058,6
2025-06-13 17:55:08,99,4057,6
2025-06-13 17:55:34,99,4057,6
2025-06-13 17:56:00,99,4057,6
2025-06-13 17:56:26,99,4057,6
2025-06-13 17:56:52,99,4056,6
2025-06-13 17:57:19,99,4056,6
2025-06-13 17:57:45,99,4055,6
2025-06-13 17:58:11,99,4055,6
2025-06-13 17:58:37,99,4054,6
2025-06-13 17:59:04,99,4054,6
2025-06-13 17:59:30,99,4054,6
2025-06-13 17:59:56,99,4054,6
2025-06-13 18:00:22,99,4054,6
2025-06-13 18:00:48,99,4053,6
2025-06-13 18:01:14,99,4053,6
2025-06-13 18:01:41,99,4052,6
2025-06-13 18:02:07,99,4052,6
2025-06-13 18:02:33,99,4052,5
2025-06-13 18:02:59,99,4052,5
